source,target,kind,label,loop,call
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:FV.visit_Call,defines,,,
class:tools/agent_inspector/inspect_project.py:FV,func:tools/agent_inspector/inspect_project.py:FV.visit_Call,owns,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_Call,state:tools/agent_inspector/inspect_project.py:FV:generic_visit,reads_state,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_Call,state:tools/agent_inspector/inspect_project.py:FV:args,reads_state,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_Call,state:tools/agent_inspector/inspect_project.py:FV:calls,reads_state,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:FV.visit_Attribute,defines,,,
class:tools/agent_inspector/inspect_project.py:FV,func:tools/agent_inspector/inspect_project.py:FV.visit_Attribute,owns,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_Attribute,state:tools/agent_inspector/inspect_project.py:FV:generic_visit,reads_state,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_Attribute,state:tools/agent_inspector/inspect_project.py:FV:self_reads,reads_state,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:FV.visit_Assign,defines,,,
class:tools/agent_inspector/inspect_project.py:FV,func:tools/agent_inspector/inspect_project.py:FV.visit_Assign,owns,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_Assign,state:tools/agent_inspector/inspect_project.py:FV:visit,reads_state,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_Assign,state:tools/agent_inspector/inspect_project.py:FV:_target,reads_state,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:FV.visit_AnnAssign,defines,,,
class:tools/agent_inspector/inspect_project.py:FV,func:tools/agent_inspector/inspect_project.py:FV.visit_AnnAssign,owns,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_AnnAssign,state:tools/agent_inspector/inspect_project.py:FV:visit,reads_state,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_AnnAssign,state:tools/agent_inspector/inspect_project.py:FV:_target,reads_state,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:FV.visit_AugAssign,defines,,,
class:tools/agent_inspector/inspect_project.py:FV,func:tools/agent_inspector/inspect_project.py:FV.visit_AugAssign,owns,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_AugAssign,state:tools/agent_inspector/inspect_project.py:FV:visit,reads_state,,,
func:tools/agent_inspector/inspect_project.py:FV.visit_AugAssign,state:tools/agent_inspector/inspect_project.py:FV:_target,reads_state,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:FV._target,defines,,,
class:tools/agent_inspector/inspect_project.py:FV,func:tools/agent_inspector/inspect_project.py:FV._target,owns,,,
func:tools/agent_inspector/inspect_project.py:FV._target,state:tools/agent_inspector/inspect_project.py:FV:self_writes,reads_state,,,
func:tools/agent_inspector/inspect_project.py:FV._target,state:tools/agent_inspector/inspect_project.py:FV:_target,reads_state,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:build_static,defines,,,
func:tools/agent_inspector/inspect_project.py:build_static,state:tools/agent_inspector/inspect_project.py:module:generic_visit,reads_state,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:analyze_static,defines,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:grad_graph,defines,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:credit_graph,defines,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:write_md,defines,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:write_dashboard,defines,,,
file:tools/agent_inspector/inspect_project.py,func:tools/agent_inspector/inspect_project.py:main,defines,,,
func:tools/agent_inspector/inspect_project.py:main,arg:--root,defines_arg,,,
file:tools/agent_inspector/runtime_probe.py,import:__future__,imports,,,
file:tools/agent_inspector/runtime_probe.py,import:argparse,imports,,,
file:tools/agent_inspector/runtime_probe.py,import:subprocess,imports,,,
file:tools/agent_inspector/runtime_probe.py,import:sys,imports,,,
file:tools/agent_inspector/runtime_probe.py,import:pathlib,imports,,,
file:tools/agent_inspector/runtime_probe.py,func:tools/agent_inspector/runtime_probe.py:main,defines,,,
func:tools/agent_inspector/runtime_probe.py:main,arg:--root,defines_arg,,,
func:tools/agent_inspector/runtime_probe.py:main,arg:--out,defines_arg,,,
file:tools/build_code_logic_graph.py,import:__future__,imports,,,
file:tools/build_code_logic_graph.py,import:argparse,imports,,,
file:tools/build_code_logic_graph.py,import:ast,imports,,,
file:tools/build_code_logic_graph.py,import:html,imports,,,
file:tools/build_code_logic_graph.py,import:json,imports,,,
file:tools/build_code_logic_graph.py,import:collections,imports,,,
file:tools/build_code_logic_graph.py,import:dataclasses,imports,,,
file:tools/build_code_logic_graph.py,import:pathlib,imports,,,
file:tools/build_code_logic_graph.py,import:typing,imports,,,
file:tools/build_code_logic_graph.py,class:tools/build_code_logic_graph.py:FileInfo,defines,,,
file:tools/build_code_logic_graph.py,class:tools/build_code_logic_graph.py:FuncInfo,defines,,,
file:tools/build_code_logic_graph.py,class:tools/build_code_logic_graph.py:FuncVisitor,defines,,,
file:tools/build_code_logic_graph.py,class:tools/build_code_logic_graph.py:V,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:role_of,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:rel,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:should_skip,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:read_text,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:call_name,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:lit,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:self_attr,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:FuncVisitor.__init__,defines,,,
class:tools/build_code_logic_graph.py:FuncVisitor,func:tools/build_code_logic_graph.py:FuncVisitor.__init__,owns,,,
func:tools/build_code_logic_graph.py:FuncVisitor.__init__,state:tools/build_code_logic_graph.py:FuncVisitor:info,writes_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:FuncVisitor.visit_Call,defines,,,
class:tools/build_code_logic_graph.py:FuncVisitor,func:tools/build_code_logic_graph.py:FuncVisitor.visit_Call,owns,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_Call,state:tools/build_code_logic_graph.py:FuncVisitor:generic_visit,reads_state,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_Call,state:tools/build_code_logic_graph.py:FuncVisitor:info,reads_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:FuncVisitor.visit_Attribute,defines,,,
class:tools/build_code_logic_graph.py:FuncVisitor,func:tools/build_code_logic_graph.py:FuncVisitor.visit_Attribute,owns,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_Attribute,state:tools/build_code_logic_graph.py:FuncVisitor:generic_visit,reads_state,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_Attribute,state:tools/build_code_logic_graph.py:FuncVisitor:info,reads_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:FuncVisitor.visit_Assign,defines,,,
class:tools/build_code_logic_graph.py:FuncVisitor,func:tools/build_code_logic_graph.py:FuncVisitor.visit_Assign,owns,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_Assign,state:tools/build_code_logic_graph.py:FuncVisitor:visit,reads_state,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_Assign,state:tools/build_code_logic_graph.py:FuncVisitor:_target,reads_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:FuncVisitor.visit_AnnAssign,defines,,,
class:tools/build_code_logic_graph.py:FuncVisitor,func:tools/build_code_logic_graph.py:FuncVisitor.visit_AnnAssign,owns,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_AnnAssign,state:tools/build_code_logic_graph.py:FuncVisitor:visit,reads_state,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_AnnAssign,state:tools/build_code_logic_graph.py:FuncVisitor:_target,reads_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:FuncVisitor.visit_AugAssign,defines,,,
class:tools/build_code_logic_graph.py:FuncVisitor,func:tools/build_code_logic_graph.py:FuncVisitor.visit_AugAssign,owns,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_AugAssign,state:tools/build_code_logic_graph.py:FuncVisitor:visit,reads_state,,,
func:tools/build_code_logic_graph.py:FuncVisitor.visit_AugAssign,state:tools/build_code_logic_graph.py:FuncVisitor:_target,reads_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:FuncVisitor._target,defines,,,
class:tools/build_code_logic_graph.py:FuncVisitor,func:tools/build_code_logic_graph.py:FuncVisitor._target,owns,,,
func:tools/build_code_logic_graph.py:FuncVisitor._target,state:tools/build_code_logic_graph.py:FuncVisitor:info,reads_state,,,
func:tools/build_code_logic_graph.py:FuncVisitor._target,state:tools/build_code_logic_graph.py:FuncVisitor:_target,reads_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:parse_py,defines,,,
func:tools/build_code_logic_graph.py:parse_py,state:tools/build_code_logic_graph.py:module:generic_visit,reads_state,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:project_files,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:build,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:write_md,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:write_loop_report,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:write_html,defines,,,
file:tools/build_code_logic_graph.py,func:tools/build_code_logic_graph.py:main,defines,,,
func:tools/build_code_logic_graph.py:main,arg:--root,defines_arg,,,
func:tools/build_code_logic_graph.py:main,arg:--out-html,defines_arg,,,
func:tools/build_code_logic_graph.py:main,arg:--out-json,defines_arg,,,
func:tools/build_code_logic_graph.py:main,arg:--include-reports,defines_arg,,,
func:tools/build_code_logic_graph.py:main,arg:--out-md,defines_arg,,,
func:tools/build_code_logic_graph.py:main,arg:--out-loop,defines_arg,,,
func:tools/build_code_logic_graph.py:main,arg:--include-docs,defines_arg,,,
func:tools/build_code_logic_graph.py:main,arg:--include-commands,defines_arg,,,
file:tools/project_probe/audio_frontend_proof.py,import:__future__,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:argparse,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:json,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:subprocess,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:sys,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:pathlib,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:typing,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:arch_builder.train_audio_frontend,imports,,,
file:tools/project_probe/audio_frontend_proof.py,import:arch_builder.train_audio_frontend,imports,,,
file:tools/project_probe/audio_frontend_proof.py,func:tools/project_probe/audio_frontend_proof.py:parser,defines,,,
func:tools/project_probe/audio_frontend_proof.py:parser,arg:--out-md,defines_arg,,,
func:tools/project_probe/audio_frontend_proof.py:parser,arg:--out-json,defines_arg,,,
file:tools/project_probe/audio_frontend_proof.py,func:tools/project_probe/audio_frontend_proof.py:_run_gate,defines,,,
file:tools/project_probe/audio_frontend_proof.py,func:tools/project_probe/audio_frontend_proof.py:_make_args,defines,,,
file:tools/project_probe/audio_frontend_proof.py,func:tools/project_probe/audio_frontend_proof.py:_variant_row,defines,,,
file:tools/project_probe/audio_frontend_proof.py,func:tools/project_probe/audio_frontend_proof.py:_write_md,defines,,,
file:tools/project_probe/audio_frontend_proof.py,func:tools/project_probe/audio_frontend_proof.py:main,defines,,,
file:tools/project_probe/branching_output_proof.py,import:__future__,imports,,,
file:tools/project_probe/branching_output_proof.py,import:json,imports,,,
file:tools/project_probe/branching_output_proof.py,import:pathlib,imports,,,
file:tools/project_probe/branching_output_proof.py,import:typing,imports,,,
file:tools/project_probe/branching_output_proof.py,import:arch_builder.task_config,imports,,,
file:tools/project_probe/branching_output_proof.py,import:arch_builder.train_vertical_slice,imports,,,
file:tools/project_probe/branching_output_proof.py,func:tools/project_probe/branching_output_proof.py:_action_key,defines,,,
file:tools/project_probe/branching_output_proof.py,func:tools/project_probe/branching_output_proof.py:_action_stats,defines,,,
file:tools/project_probe/branching_output_proof.py,func:tools/project_probe/branching_output_proof.py:_mean,defines,,,
file:tools/project_probe/branching_output_proof.py,func:tools/project_probe/branching_output_proof.py:_fraction,defines,,,
file:tools/project_probe/branching_output_proof.py,func:tools/project_probe/branching_output_proof.py:_run_task,defines,,,
file:tools/project_probe/branching_output_proof.py,func:tools/project_probe/branching_output_proof.py:main,defines,,,
file:tools/project_probe/forced_program_oracle.py,import:__future__,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:argparse,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:json,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:sys,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:collections,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:pathlib,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:typing,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:torch,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:arch_builder.synthetic_tasks,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:arch_builder.synthetic_tasks,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:arch_builder.synthetic_tasks,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:arch_builder.synthetic_tasks,imports,,,
file:tools/project_probe/forced_program_oracle.py,import:arch_builder.model,imports,,,
file:tools/project_probe/forced_program_oracle.py,func:tools/project_probe/forced_program_oracle.py:tensor_error,defines,,,
file:tools/project_probe/forced_program_oracle.py,func:tools/project_probe/forced_program_oracle.py:label_accuracy,defines,,,
file:tools/project_probe/forced_program_oracle.py,func:tools/project_probe/forced_program_oracle.py:expected_formula,defines,,,
file:tools/project_probe/forced_program_oracle.py,func:tools/project_probe/forced_program_oracle.py:execute_action,defines,,,
file:tools/project_probe/forced_program_oracle.py,func:tools/project_probe/forced_program_oracle.py:actions_by_layer,defines,,,
